name,owner,pr_url,pr_title,number,branch_name,base_sha,event,merged,commits,changed_files
relayer-v2,across-protocol,https://github.com/across-protocol/relayer-v2/pull/475,build(deps): bump @arbitrum/sdk from 2.0.18 to 3.1.1,475,dependabot/npm_and_yarn/arbitrum/sdk-3.1.1,1fc5a3a0ad137144bc750d78d2af6b564ae39b96,closed,true,4,3
CsvToMarkdownTable,donatj,https://github.com/donatj/CsvToMarkdownTable/pull/96,Bump typescript from 4.9.5 to 5.0.2,96,dependabot/npm_and_yarn/typescript-5.0.2,15490942daabeb7d61e49f33987c67790e79a397,closed,true,2,3
devU-api,makeopensource,https://github.com/makeopensource/devU-api/pull/64,build(deps): bump jsonwebtoken from 8.5.1 to 9.0.0,64,dependabot/npm_and_yarn/jsonwebtoken-9.0.0,2273f409a0e1583fdb366c7ece86e26123989caf,closed,true,7,3
front-end-monorepo,zooniverse,https://github.com/zooniverse/front-end-monorepo/pull/4788,build(deps-dev): bump lerna from 6.6.2 to 7.0.0,4788,dependabot/npm_and_yarn/lerna-7.0.0,37a8a1255470b3cc7abbcfe34d0a1587e20e4239,closed,true,2,3
TV-Show-Search-App,SJ47,https://github.com/SJ47/TV-Show-Search-App/pull/7,Bump @testing-library/react from 11.2.5 to 12.1.5,7,dependabot/npm_and_yarn/testing-library/react-12.1.5,7cdbaf61be1087b6b0ae6cacbbcd92f659e64893,closed,true,2,3
ydh-community-contacts-api,Fdawgs,https://github.com/Fdawgs/ydh-community-contacts-api/pull/619,build(deps-dev): bump glob from 8.1.0 to 9.1.0,619,dependabot/npm_and_yarn/glob-9.1.0,6619c6e443c599a099f0299613e1b6d92f9f54f3,closed,true,2,3
add-jira-info,contractify,https://github.com/contractify/add-jira-info/pull/87,chore(deps): bump @actions/github from 5.1.1 to 6.0.0,87,dependabot/npm_and_yarn/actions/github-6.0.0,99ade8ecfc4870a3e700f243135e1ec5191a3f6c,closed,true,2,3
ts-proto,cheqd,https://github.com/cheqd/ts-proto/pull/96,chore(deps-dev): Bump typescript from 4.9.5 to 5.0.2,96,dependabot/npm_and_yarn/develop/typescript-5.0.2,9dd59ae0ad69e0136ae2d3175cd59c307f7eef35,closed,true,10,3
unanet-summarizer,excellalabs,https://github.com/excellalabs/unanet-summarizer/pull/739,Bump @microsoft/applicationinsights-web from 2.8.12 to 3.0.0 in /bookmarklet,739,dependabot/npm_and_yarn/bookmarklet/microsoft/applicationinsights-web-3.0.0,244bf1529f4c7ac3ee7e7d42df58e47dc100d825,closed,true,2,3
npm-audit-fix-action,ybiquitous,https://github.com/ybiquitous/npm-audit-fix-action/pull/778,fix(deps): bump hosted-git-info from 6.1.1 to 7.0.0,778,dependabot/npm_and_yarn/hosted-git-info-7.0.0,0b14b03121327b2c1f7a0d32a8c8656383b91447,closed,true,2,3
homebridge-smartthings-tv,o-lukas,https://github.com/o-lukas/homebridge-smartthings-tv/pull/12,Bump rimraf from 3.0.2 to 4.1.2,12,dependabot/npm_and_yarn/rimraf-4.1.2,9d119563b248591807360b7f944e4981858edb92,closed,true,3,3
stylelint_d,jo-sm,https://github.com/jo-sm/stylelint_d/pull/745,Bump stylelint from 14.9.1 to 15.10.1,745,dependabot/npm_and_yarn/stylelint-15.10.1,c60654976138f04e7bbc78bcbe4e23d97efebd64,closed,true,2,3
lau-frontend,hmcts,https://github.com/hmcts/lau-frontend/pull/166,Bump stylelint from 14.9.1 to 15.10.1,166,dependabot/npm_and_yarn/stylelint-15.10.1,6baa7410350c60190b1362fd2162490a5a2d3ee4,closed,true,3,3
teijigo-beer-time,makowis,https://github.com/makowis/teijigo-beer-time/pull/1096,Bump stylelint-config-prettier from 8.0.2 to 9.0.5,1096,dependabot/npm_and_yarn/stylelint-config-prettier-9.0.5,f09b9b10def118744f75e60167da4e776fe2b068,closed,true,3,3
crowdfunding-product-page,Tsuyoshi84,https://github.com/Tsuyoshi84/crowdfunding-product-page/pull/289,npm: bump typescript from 4.9.4 to 5.0.4,289,dependabot/npm_and_yarn/typescript-5.0.4,2617dcfffd7c9dfce542552fc0f56cc1324e42df,closed,true,2,3
APPEntregas,Matan18,https://github.com/Matan18/APPEntregas/pull/48,Bump jsonwebtoken from 8.5.1 to 9.0.0 in /server,48,dependabot/npm_and_yarn/server/jsonwebtoken-9.0.0,8a77b603b9c8b8d5c33f8abe724160a3f4861fe1,closed,true,2,3
jaeger-ui,jaegertracing,https://github.com/jaegertracing/jaeger-ui/pull/1492,Bump lerna from 6.6.2 to 7.0.1,1492,dependabot/npm_and_yarn/lerna-7.0.1,7e6ae161893c1a0ecfa54d5f73e251922a4d889f,closed,true,2,3
hello-world-nextjs,GuilhermeStracini,https://github.com/GuilhermeStracini/hello-world-nextjs/pull/62,build(deps-dev): bump start-server-and-test from 1.15.4 to 2.0.0 in /todo-list,62,dependabot/npm_and_yarn/todo-list/start-server-and-test-2.0.0,00815544957bcea65b44198644b9bc7b73f1ce97,closed,true,2,3
element-web,DarkKirb,https://github.com/DarkKirb/element-web/pull/37,Bump prettier from 2.8.8 to 3.1.0,37,dependabot/npm_and_yarn/prettier-3.1.0,5987466c7b63a580432b71aa6c43b51dfc4c506b,closed,true,2,3
goalert,target,https://github.com/target/goalert/pull/2875,Bump typescript from 4.9.3 to 5.0.2,2875,dependabot/npm_and_yarn/typescript-5.0.2,be122b98824206ad46643800531123cb281d12b9,closed,true,7,3
parse-server-any-analytics-adapter,netreconlab,https://github.com/netreconlab/parse-server-any-analytics-adapter/pull/30,build(deps-dev): bump madge from 5.0.1 to 6.0.0,30,dependabot/npm_and_yarn/madge-6.0.0,f25a6e034b033a60a5bb4db7b40973ab603df6bf,closed,true,2,3
hodl-totals,dogracer,https://github.com/dogracer/hodl-totals/pull/312,Bump rollup from 2.79.1 to 3.14.0,312,dependabot/npm_and_yarn/rollup-3.14.0,978a84ee41fcd3892f47906aab7c72ef563e3e7e,closed,true,2,3
fusion-framework,equinor,https://github.com/equinor/fusion-framework/pull/1061,build(deps): bump @equinor/eslint-config-fusion-react from 1.0.0 to 2.0.0,1061,dependabot/npm_and_yarn/equinor/eslint-config-fusion-react-2.0.0,20222a847646c3ea208b835494eee3d239e7a0ec,closed,true,2,3
okr-tracker,oslokommune,https://github.com/oslokommune/okr-tracker/pull/809,Bump stylelint from 14.15.0 to 15.10.1,809,dependabot/npm_and_yarn/stylelint-15.10.1,9bfb177f8ef9b7f5662f50d2a0dd3ef3e98855b8,closed,true,3,3
phil.red,flying-sheep,https://github.com/flying-sheep/phil.red/pull/329,Bump vite from 4.4.9 to 5.0.3,329,dependabot/npm_and_yarn/vite-5.0.3,b2fefc9c79c3afcd9bdb422ee398081dc7bff6f3,closed,true,2,3
action-typescript-template,kachick,https://github.com/kachick/action-typescript-template/pull/440,Bump @actions/github from 5.1.1 to 6.0.0,440,dependabot/npm_and_yarn/actions/github-6.0.0,e9d9e3b6c6f2a052d460d181f843de60bd73bf0d,closed,true,2,3
selvbetjening-api-access-request-gui,felleslosninger,https://github.com/felleslosninger/selvbetjening-api-access-request-gui/pull/10,Bump nanoid from 4.0.2 to 5.0.2,10,dependabot/npm_and_yarn/dev/nanoid-5.0.2,48f7b4cff4af91bae74f6d1d8c80f99e0dd78a0d,closed,true,4,3
editorconfig-to-prettier,josephfrazier,https://github.com/josephfrazier/editorconfig-to-prettier/pull/20,Bump prettier from 2.8.8 to 3.0.0,20,dependabot/npm_and_yarn/prettier-3.0.0,f872f6a09fef225f1840b89b44848aaa196f86f8,closed,true,2,3
feature-set,web-platform-dx,https://github.com/web-platform-dx/feature-set/pull/258,Bump prettier from 2.8.8 to 3.0.0,258,dependabot/npm_and_yarn/prettier-3.0.0,3dce4f213c418fdb158382d644a89d6962db7320,closed,true,2,3
Desktop-Flick,KatsuteDev,https://github.com/KatsuteDev/Desktop-Flick/pull/283,Bump @nut-tree/nut-js from 2.3.0 to 3.0.0,283,dependabot/npm_and_yarn/nut-tree/nut-js-3.0.0,b82fde9f0a7efbf602eeca4be00f6d3aeddffac4,closed,true,2,3
rancher-desktop,rancher-sandbox,https://github.com/rancher-sandbox/rancher-desktop/pull/5452,Bump socks-proxy-agent from 7.0.0 to 8.0.2,5452,dependabot/npm_and_yarn/socks-proxy-agent-8.0.2,25f407450385d601001d38644dfdd8496f62a29a,closed,true,2,3
buddyduel,lentz,https://github.com/lentz/buddyduel/pull/1139,Bump mongoose from 7.5.3 to 8.0.0,1139,dependabot/npm_and_yarn/mongoose-8.0.0,9853fb96b56d11f62b5371d4b5fb7dc8967894b8,closed,true,2,3
parcel-pointers,uclaacm,https://github.com/uclaacm/parcel-pointers/pull/287,Bump prettier from 2.8.7 to 3.0.3,287,dependabot/npm_and_yarn/prettier-3.0.3,da1a7f8b217411639c617240657c1362c519ea35,closed,true,2,3
lifeline,nickv-nextcloud,https://github.com/nickv-nextcloud/lifeline/pull/41,Bump @nextcloud/dialogs from 3.2.0 to 4.0.1,41,dependabot/npm_and_yarn/nextcloud/dialogs-4.0.1,46a9bc64e8cd9e7a7d7f59bf6ad4995f194e1f36,closed,true,2,3
dossierhq,dossierhq,https://github.com/dossierhq/dossierhq/pull/700,chore(deps): Bump graphql-voyager from 1.3.0 to 2.0.0 in /tools/all-dependencies,700,dependabot/npm_and_yarn/tools/all-dependencies/graphql-voyager-2.0.0,559459b4da66b09d10b8bd773eedcdc4c48031bb,closed,true,3,3
steamdown,spenserblack,https://github.com/spenserblack/steamdown/pull/190,Bump prettier from 2.8.1 to 3.0.2,190,dependabot/npm_and_yarn/prettier-3.0.2,5dfa562fd3ebad99542b60a0565c2c121b35fd08,closed,true,3,3
typera,akheron,https://github.com/akheron/typera/pull/746,build(deps-dev): bump lerna from 6.6.2 to 7.0.0,746,dependabot/npm_and_yarn/lerna-7.0.0,78d2a66af14581df7d52766e3270e04acba5a9c2,closed,true,2,3
dotcom-rendering,guardian,https://github.com/guardian/dotcom-rendering/pull/6842,chore(deps): bump stylelint from 13.13.1 to 14.16.1 in /dotcom-rendering,6842,dependabot/npm_and_yarn/dotcom-rendering/stylelint-14.16.1,e9b11f945729b73b9f07c7f1be609dee4632906b,closed,true,4,3
build-package,ecmwf-actions,https://github.com/ecmwf-actions/build-package/pull/79,Bump @actions/http-client from 1.0.11 to 2.0.1,79,dependabot/npm_and_yarn/actions/http-client-2.0.1,f97a543b571a04f6d62c35245c3ee7786e9f4b70,closed,true,2,3
hello-world-nextjs,GuilhermeStracini,https://github.com/GuilhermeStracini/hello-world-nextjs/pull/239,build(deps): bump next from 13.5.6 to 14.0.1 in /todo-list,239,dependabot/npm_and_yarn/todo-list/next-14.0.1,24197902a1d53ad30e85307a0106b54b369ddf58,closed,true,2,3
proto-package,antklim,https://github.com/antklim/proto-package/pull/29,chore: bump typescript from 4.9.5 to 5.0.2,29,dependabot/npm_and_yarn/typescript-5.0.2,a45f051c19728814ad262c1d63e06e41292d345a,closed,true,2,3
patrikelfstrom.se,PatrikElfstrom,https://github.com/PatrikElfstrom/patrikelfstrom.se/pull/240,Bump astro from 1.1.1 to 2.0.14,240,dependabot/npm_and_yarn/astro-2.0.14,41cf1e1a64837405437a22f134cc459283d59e7c,closed,true,2,3
zeiterfassung,urlaubsverwaltung,https://github.com/urlaubsverwaltung/zeiterfassung/pull/315,Bump typescript from 4.9.5 to 5.1.6,315,dependabot/npm_and_yarn/typescript-5.1.6,5647039df7299a785cc5b4f5f16225967be954c6,closed,true,2,3
pando,pluralsight,https://github.com/pluralsight/pando/pull/1336,build(deps-dev): bump @rollup/plugin-alias from 4.0.4 to 5.0.0 in /packages/headless-styles,1336,dependabot/npm_and_yarn/packages/headless-styles/rollup/plugin-alias-5.0.0,c7d5afebd1375e880ae81a52f56a90b7426e427d,closed,true,2,3
ggt,gadget-inc,https://github.com/gadget-inc/ggt/pull/987,Bump find-up from 6.3.0 to 7.0.0,987,dependabot/npm_and_yarn/find-up-7.0.0,29c6ed041e2cf43ce83dd81ef945b0e0f7411af8,closed,true,2,3
elm-review-rules-to-avoid,sparksp,https://github.com/sparksp/elm-review-rules-to-avoid/pull/77,Bump glob from 8.1.0 to 9.0.1,77,dependabot/npm_and_yarn/glob-9.0.1,4c974b8897c6e6238d435671322a408b27b0e3a0,closed,true,2,3
docs-diary,dipakparmar,https://github.com/dipakparmar/docs-diary/pull/262,chore(deps): bump clsx from 1.2.1 to 2.0.0,262,dependabot/npm_and_yarn/clsx-2.0.0,838deea244b1605c208d2fbe26e2915ff79a17cd,closed,true,2,3
matrix-meetings,nordeck,https://github.com/nordeck/matrix-meetings/pull/7,Bump @fullcalendar/core from 5.11.3 to 6.1.4,7,dependabot/npm_and_yarn/fullcalendar/core-6.1.4,71cd0cef6957e3dd9a465ac9e1312cf21cc605c7,closed,true,2,3
fetch-har,readmeio,https://github.com/readmeio/fetch-har/pull/440,chore(deps-dev): bump msw from 1.3.1 to 2.0.1,440,dependabot/npm_and_yarn/msw-2.0.1,5ef9c30be28042a3bd4cfb87804f7373029a5379,closed,true,6,3
blui-automation,etn-ccis,https://github.com/etn-ccis/blui-automation/pull/85,Bump prettier from 2.8.8 to 3.1.0,85,dependabot/npm_and_yarn/dev/prettier-3.1.0,38d16749ac38c64098c432e4472164908a5a34c3,closed,true,2,3
lcov-reporter-action,Nef10,https://github.com/Nef10/lcov-reporter-action/pull/511,Bump @actions/github from 5.1.1 to 6.0.0,511,dependabot/npm_and_yarn/actions/github-6.0.0,b74d0b6822505163e59afc57ffc83632457ae671,closed,true,2,3
design-system,Amsterdam,https://github.com/Amsterdam/design-system/pull/802,Bump vite from 4.5.0 to 5.0.2,802,dependabot/npm_and_yarn/vite-5.0.2,72bfcd9a2f37837cef99264560b0c39bac0a1053,closed,true,2,3
clublive-website,julisch94,https://github.com/julisch94/clublive-website/pull/357,chore(deps-dev): bump @testing-library/vue from 7.0.0 to 8.0.0,357,dependabot/npm_and_yarn/testing-library/vue-8.0.0,acdbd73fc6afcae7bb61a815a5d34b4ddd5fd280,closed,true,2,3
shap,shap,https://github.com/shap/shap/pull/3130,build(deps-dev): bump webpack from 4.46.0 to 5.88.2 in /javascript,3130,dependabot/npm_and_yarn/javascript/webpack-5.88.2,b92aef0b6a3264574db31556ca26236b5994a387,closed,true,2,3
scicat-backend-next,SciCatProject,https://github.com/SciCatProject/scicat-backend-next/pull/662,build(deps): bump mongoose from 6.10.3 to 7.4.3,662,dependabot/npm_and_yarn/mongoose-7.4.3,fa7625b9d3480016cf0f96bf7fbb4453b810ee11,closed,true,2,3
openlayers,openlayers,https://github.com/openlayers/openlayers/pull/15149,Bump color-rgba from 2.4.0 to 3.0.0,15149,dependabot/npm_and_yarn/color-rgba-3.0.0,5075214a1669407ab90c9e4f722b54768d9f7d3b,closed,true,2,3
graphql-education,the-guild-org,https://github.com/the-guild-org/graphql-education/pull/8,Bump @theguild/components from 4.5.12 to 5.0.0,8,dependabot/npm_and_yarn/theguild/components-5.0.0,394f8ca3bd24141ee0751dbcfd5e14d632eb5109,closed,true,2,3
zuulplugin,alexander-scott,https://github.com/alexander-scott/zuulplugin/pull/67,Bump typescript from 3.8.3 to 4.9.5,67,dependabot/npm_and_yarn/typescript-4.9.5,7ad9d72537f29b06a50cd7cc5785c3a9bbeb03c8,closed,true,2,3
discogs-client,lionralfs,https://github.com/lionralfs/discogs-client/pull/25,Bump ava from 4.0.1 to 5.0.1,25,dependabot/npm_and_yarn/ava-5.0.1,164afeacc8a2b67023685b22a8a7d86fa47b37cb,closed,true,2,3
doleo-2-client,spuxx1701,https://github.com/spuxx1701/doleo-2-client/pull/34,Bump typescript from 4.7.4 to 5.0.4,34,dependabot/npm_and_yarn/typescript-5.0.4,8bec8b06ccaf692f69cb26cdcbe73fb304b1a12a,closed,true,5,3
room-card,marcokreeft87,https://github.com/marcokreeft87/room-card/pull/137,Bump webpack-cli from 4.10.0 to 5.0.1,137,dependabot/npm_and_yarn/webpack-cli-5.0.1,91714fcbae0a29b4044523d6655d36bfa0c18970,closed,true,2,3
teijigo-beer-time,makowis,https://github.com/makowis/teijigo-beer-time/pull/1110,Bump prettier from 2.8.8 to 3.0.3,1110,dependabot/npm_and_yarn/prettier-3.0.3,970df54ae2ee3afd1f8da326809e83624a7ff366,closed,true,3,3
matrix-react-sdk,DarkKirb,https://github.com/DarkKirb/matrix-react-sdk/pull/26,Bump cypress from 12.17.4 to 13.5.1,26,dependabot/npm_and_yarn/cypress-13.5.1,c6b69d499a1d4c0845e602efb3296026d3639a89,closed,true,2,3
konnect-portal,Kong,https://github.com/Kong/konnect-portal/pull/68,build(deps): bump launchdarkly-js-client-sdk from 2.24.2 to 3.1.3 TDX-3216,68,dependabot/npm_and_yarn/launchdarkly-js-client-sdk-3.1.3,575bdf01a8005e8dba4d0a8d53183061e195f5cf,closed,true,2,3
fusion-framework,equinor,https://github.com/equinor/fusion-framework/pull/1533,build(deps): bump find-up from 6.3.0 to 7.0.0,1533,dependabot/npm_and_yarn/find-up-7.0.0,8c77de209df2f41a78636f1f6f85a81d653484d2,closed,true,2,3
frontend,rickwarren,https://github.com/rickwarren/frontend/pull/11,Bump vite from 4.5.0 to 5.0.6,11,dependabot/npm_and_yarn/vite-5.0.6,2b336cc3d0df05ac1911f816bebe93bf9d5fe708,closed,true,2,3
austere-med-interactives,ccnmtl,https://github.com/ccnmtl/austere-med-interactives/pull/626,Bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.0.0,626,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.0.0,fceeeaced52a7ace61e423619bc55687fc16e3f9,closed,true,4,3
studio,foxglove,https://github.com/foxglove/studio/pull/5191,Bump mathjs from 10.1.1 to 11.5.0,5191,dependabot/npm_and_yarn/mathjs-11.5.0,03bfe8bf25838d16232cdea9e12cda0ada536407,closed,true,2,3
admin-fe,DarkKirb,https://github.com/DarkKirb/admin-fe/pull/35,Bump autoprefixer from 8.5.0 to 9.8.8,35,dependabot/npm_and_yarn/autoprefixer-9.8.8,6f535f0e5e85b4e88db75aa6507200af1dcdf824,closed,true,2,3
PrairieLearn,PrairieLearn,https://github.com/PrairieLearn/PrairieLearn/pull/8426,chore(deps): Bump stripe from 12.18.0 to 13.4.0,8426,dependabot/npm_and_yarn/stripe-13.4.0,77846085b95c86570ee7f9e471e7af48dba705f7,closed,true,2,3
PasswordGeneratorExtension,XFox111,https://github.com/XFox111/PasswordGeneratorExtension/pull/137,Bump @craco/craco from 6.4.5 to 7.1.0,137,dependabot/npm_and_yarn/next/craco/craco-7.1.0,bd8027965c0e635c360607cda71ad1fa07df324b,closed,true,2,3
familie-ks-sak-frontend,navikt,https://github.com/navikt/familie-ks-sak-frontend/pull/366,Bump @sentry/webpack-plugin from 1.20.1 to 2.10.1,366,dependabot/npm_and_yarn/sentry/webpack-plugin-2.10.1,8364edbf8249dae32d0ce96465cc942d0416f657,closed,true,2,3
pixiebrix-extension,pixiebrix,https://github.com/pixiebrix/pixiebrix-extension/pull/5151,Bump @apidevtools/json-schema-ref-parser from 9.0.9 to 10.1.0,5151,dependabot/npm_and_yarn/apidevtools/json-schema-ref-parser-10.1.0,95e628add003256937e046f3c19298efb77deb0a,closed,true,2,3
odo,redhat-developer,https://github.com/redhat-developer/odo/pull/6945,Website: Bump prism-react-renderer from 1.3.5 to 2.0.6 in /docs/website,6945,dependabot/npm_and_yarn/docs/website/prism-react-renderer-2.0.6,a10f693fa7a4790c24724ab1891442614d9b77e8,closed,true,2,3
big-text,koddsson,https://github.com/koddsson/big-text/pull/51,Bump rollup-plugin-esbuild from 5.0.0 to 6.1.0,51,dependabot/npm_and_yarn/rollup-plugin-esbuild-6.1.0,1397415ca715f9e90a3f57c43da29aef020b9155,closed,true,2,3
su-se-framover,navikt,https://github.com/navikt/su-se-framover/pull/2765,Bump connect-redis from 6.1.3 to 7.0.1 in /server,2765,dependabot/npm_and_yarn/server/connect-redis-7.0.1,76f960fe15cd5e9627a7f14fd6fc195efd23506e,closed,true,2,3
clickhouse-webrepl,metrico,https://github.com/metrico/clickhouse-webrepl/pull/7,Bump @testing-library/user-event from 13.5.0 to 14.4.3,7,dependabot/npm_and_yarn/testing-library/user-event-14.4.3,c3aa8df5f85ef2689a12ad3209ad0ccf8687792b,closed,true,2,3
javascript,kubernetes-client,https://github.com/kubernetes-client/javascript/pull/1057,build(deps-dev): bump tslint from 5.17.0 to 6.1.3,1057,dependabot/npm_and_yarn/release-1.x/tslint-6.1.3,26c0e175cbf05d8d9255fba60125d6aa391ca93b,closed,true,2,3
richdocuments,nextcloud,https://github.com/nextcloud/richdocuments/pull/2808,build(deps): Bump @nextcloud/dialogs from 3.2.0 to 4.0.1,2808,dependabot/npm_and_yarn/nextcloud/dialogs-4.0.1,4e0cf9de4ab13a57eff79c77a7addff6e2175144,closed,true,2,3
js-components,origam,https://github.com/origam/js-components/pull/129,Bump typescript from 4.9.5 to 5.0.2,129,dependabot/npm_and_yarn/typescript-5.0.2,e8d1b4350f8ca71494d4b5036136b866b5b49c01,closed,true,2,3
ggt,gadget-inc,https://github.com/gadget-inc/ggt/pull/761,Bump which from 3.0.1 to 4.0.0,761,dependabot/npm_and_yarn/which-4.0.0,faf2763aa9c6a4c4486d1da2c255cf11ef368d96,closed,true,2,3
validator-status,cheqd,https://github.com/cheqd/validator-status/pull/96,build(deps): Bump itty-router from 3.0.12 to 4.0.6,96,dependabot/npm_and_yarn/itty-router-4.0.6,a5eac946ece5706c7371d1c841b26c07b7752231,closed,true,3,3
akkoma-fe,DarkKirb,https://github.com/DarkKirb/akkoma-fe/pull/32,Bump karma-coverage from 1.1.2 to 2.2.1,32,dependabot/npm_and_yarn/karma-coverage-2.2.1,c0b9762dbfe00b1bf6920a4444172947647f3546,closed,true,2,3
prisma-lint,loop-payments,https://github.com/loop-payments/prisma-lint/pull/93,Bump @typescript-eslint/eslint-plugin from 5.61.0 to 6.1.0,93,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-6.1.0,c31d4b91de94e75b5503f3243d170cb7ad29631b,closed,true,3,3
sosialhjelp-soknad,navikt,https://github.com/navikt/sosialhjelp-soknad/pull/1245,npm: bump typescript from 4.9.4 to 5.2.2,1245,dependabot/npm_and_yarn/typescript-5.2.2,5c3f9558eaf260307f9da739a5dc9c5fd0049f7a,closed,true,4,3
ilspy-vscode,icsharpcode,https://github.com/icsharpcode/ilspy-vscode/pull/135,Bump vscode-languageclient from 7.0.0 to 8.1.0 in /vscode-extension,135,dependabot/npm_and_yarn/vscode-extension/vscode-languageclient-8.1.0,9553433c63d682adb4ad35733ff722e933335553,closed,true,2,3
docs-diary,dipakparmar,https://github.com/dipakparmar/docs-diary/pull/213,chore(deps): Bump prism-react-renderer from 1.3.5 to 2.0.3,213,dependabot/npm_and_yarn/prism-react-renderer-2.0.3,1d233fe6b92a6e188e19bd496b6c6a0a20310364,closed,true,2,3
otterscan,otterscan,https://github.com/otterscan/otterscan/pull/1499,Bump vite from 4.5.0 to 5.0.2,1499,dependabot/npm_and_yarn/vite-5.0.2,6132cfb977978f50a5a16b86be204e88dba25641,closed,true,2,3
userscripts,atj,https://github.com/atj/userscripts/pull/143,build(deps-dev): bump prettier from 2.8.8 to 3.0.0,143,dependabot/npm_and_yarn/prettier-3.0.0,fe6c3892780fdfc468c6aa5703c76308aecc4484,closed,true,3,3
docs-diary,dipakparmar,https://github.com/dipakparmar/docs-diary/pull/252,chore(deps-dev): bump @tsconfig/docusaurus from 1.0.7 to 2.0.0,252,dependabot/npm_and_yarn/tsconfig/docusaurus-2.0.0,65d60db15eff60fbb07c18ebc94bc7ef330c2f44,closed,true,2,3
