name,owner,prUrl,prTitle,number,branchName,baseCommit,event,merged,commits,changedFiles
site,carterworks,https://github.com/carterworks/site/pull/208,Bump snowpack from 2.18.5 to 3.0.11,208,dependabot/npm_and_yarn/snowpack-3.0.11,dc7a315fdac9ee89be5229495c441b8f26a24000,closed,true,2,3
ioBroker.ble,AlCalzone,https://github.com/AlCalzone/ioBroker.ble/pull/547,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.1.0,547,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,d23492bacffad7b11c634ae08217973a4d3f066d,closed,true,3,3
gp-v2-contracts,gnosis,https://github.com/gnosis/gp-v2-contracts/pull/458,Bump eslint-config-prettier from 7.2.0 to 8.0.0,458,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,37c38ac47997b6e3d8564b4b525a74a1d5ea63f8,closed,true,2,3
open-fixture-library,OpenLightingProject,https://github.com/OpenLightingProject/open-fixture-library/pull/1879,Bump color-hash from 1.0.3 to 2.0.0,1879,dependabot/npm_and_yarn/color-hash-2.0.0,f3bc4aaf008efb62585fdd8610fe51012419fd49,closed,true,3,3
vscode-ocaml-platform,ocamllabs,https://github.com/ocamllabs/vscode-ocaml-platform/pull/479,Bump vscode-languageclient from 6.1.3 to 7.0.0,479,dependabot/npm_and_yarn/vscode-languageclient-7.0.0,4a3ec236def73028fd6c423272903ea349bcabbc,closed,true,2,3
webpack-compiler-plugin,iamogbz,https://github.com/iamogbz/webpack-compiler-plugin/pull/825,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,825,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,1728961caada2a31d55dce088170560c2808d7a7,closed,true,2,3
up-for-grabs.net,up-for-grabs,https://github.com/up-for-grabs/up-for-grabs.net/pull/2988,Bump eslint-config-airbnb-base from 14.2.1 to 15.0.0,2988,dependabot/npm_and_yarn/eslint-config-airbnb-base-15.0.0,fb924393f1894fb11a1644ef8fd7a1541c1bec05,closed,true,3,3
Replicante,DyegoMaas,https://github.com/DyegoMaas/Replicante/pull/16,Bump prettier from 1.19.1 to 2.2.1,16,dependabot/npm_and_yarn/prettier-2.2.1,dd45ec9d1d8e3639e4e89dc7d2bc90d81d92a334,closed,true,2,3
electron-info,ffflorian,https://github.com/ffflorian/electron-info/pull/562,chore: bump commander from 6.2.1 to 7.0.0,562,dependabot/npm_and_yarn/commander-7.0.0,2700e1110601c76850d8bdcc8c3bf18625a5a261,closed,true,2,3
appcenter-cli,microsoft,https://github.com/microsoft/appcenter-cli/pull/1530,Bump @types/which from 1.3.2 to 2.0.1,1530,dependabot/npm_and_yarn/types/which-2.0.1,c3be1510ea54f374de7f5c53b21548ab99584f46,closed,true,2,3
currency-converter,qaisarirfan,https://github.com/qaisarirfan/currency-converter/pull/94,Bump react-native-bootsplash from 2.2.6 to 3.1.2,94,dependabot/npm_and_yarn/react-native-bootsplash-3.1.2,a879da78802c89316fe9f5e72f63fab6490cf436,closed,true,3,3
publish-flat,ffflorian,https://github.com/ffflorian/publish-flat/pull/479,chore: bump husky from 4.3.8 to 5.0.9,479,dependabot/npm_and_yarn/husky-5.0.9,486af6769d8d47612f0ac4dfcd3bc166870dc697,closed,true,2,3
hikibiki-data,birchill,https://github.com/birchill/hikibiki-data/pull/280,chore: Bump webpack from 4.46.0 to 5.17.0,280,dependabot/npm_and_yarn/webpack-5.17.0,7021c7a94a1d7a316c40c3b9b18b8dfa850baeea,closed,true,2,3
team-flow-metrics,jbrunton,https://github.com/jbrunton/team-flow-metrics/pull/300,Bump jira.js from 1.8.0 to 2.3.0,300,dependabot/npm_and_yarn/jira.js-2.3.0,acf364bd2fd5e40eb80e99110f336637d99ce630,closed,true,2,3
entitydecode.com,RobBrazier,https://github.com/RobBrazier/entitydecode.com/pull/187,Bump rollup-plugin-svelte from 6.1.0 to 7.0.0,187,dependabot/npm_and_yarn/rollup-plugin-svelte-7.0.0,e8a2eb41a53b41512e9b78cdf26c1ab2b4e63d15,closed,true,2,3
bpmn-visualization-js,process-analytics,https://github.com/process-analytics/bpmn-visualization-js/pull/1406,[INFRA] dev - Bump husky from 6.0.0 to 7.0.0,1406,dependabot/npm_and_yarn/husky-7.0.0,1a7523de417386a998cd798ebeab219cac501d68,closed,true,3,3
marked-gfm-heading-id,markedjs,https://github.com/markedjs/marked-gfm-heading-id/pull/84,chore(deps-dev): bump marked from 3.0.8 to 4.0.0,84,dependabot/npm_and_yarn/marked-4.0.0,24b8bfbba688d7f22383897e5d3ae6855b4c92da,closed,true,2,3
app-applications,enonic,https://github.com/enonic/app-applications/pull/294,Bump terser-webpack-plugin from 4.2.3 to 5.1.1,294,dependabot/npm_and_yarn/terser-webpack-plugin-5.1.1,e1a4b3e90f0914e849b1defc8af32b5bc118aa2c,closed,true,3,3
waychaser,mountain-pass,https://github.com/mountain-pass/waychaser/pull/322,build(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.3.0,322,dependabot/npm_and_yarn/eslint-config-prettier-8.3.0,32c7c53b674cc9774ed6784cf33b41a4d6af6f41,closed,true,2,3
meshery,layer5io,https://github.com/layer5io/meshery/pull/3103,Bump billboard.js from 2.2.3 to 3.0.3 in /ui,3103,dependabot/npm_and_yarn/ui/billboard.js-3.0.3,1e0a92d21c66f3f496c9b279e8692e69dffc367d,closed,true,6,3
gatsby-plugin-percy,percy,https://github.com/percy/gatsby-plugin-percy/pull/31,⬆ Bump gatsby from 3.14.3 to 4.0.2,31,dependabot/npm_and_yarn/gatsby-4.0.2,1ec2c215f26e82e4ee4c39efe386a4fcf86f779a,closed,true,2,3
titanium-karma-client,appcelerator,https://github.com/appcelerator/titanium-karma-client/pull/93,build(deps-dev): bump eslint-config-axway from 5.0.0 to 6.0.0,93,dependabot/npm_and_yarn/eslint-config-axway-6.0.0,9fcdcdb3cb1c7268752d5296f8edd7dd477a2c4f,closed,true,3,3
Portfolio,henriquebarrosx,https://github.com/henriquebarrosx/Portfolio/pull/9,chore(deps): bump next from 10.0.1 to 11.1.0,9,dependabot/npm_and_yarn/next-11.1.0,fc22e33277c1fee1dbfc083c246e8c316a9b54f4,closed,true,2,3
crypto-bact,lautin0,https://github.com/lautin0/crypto-bact/pull/5,Bump react-router-dom from 4.2.2 to 5.2.0,5,dependabot/npm_and_yarn/react-router-dom-5.2.0,ac1d03d869f49ee25baaa5aa5747d8b21e8f601f,closed,true,3,3
Curriculum-Vitae,adrianjost,https://github.com/adrianjost/Curriculum-Vitae/pull/585,Bump eslint-config-prettier from 7.2.0 to 8.2.0,585,dependabot/npm_and_yarn/eslint-config-prettier-8.2.0,4cb2b915e96a0de136f418b8cfb1385b20cb6ea5,closed,true,2,3
weather-vortex-server,Weather-Vortex,https://github.com/Weather-Vortex/weather-vortex-server/pull/69,Bump mongoose from 5.13.6 to 6.0.5,69,dependabot/npm_and_yarn/mongoose-6.0.5,513e6c6cc6e74279885726691b2767126c04c859,closed,true,2,3
megatar,felipecrs,https://github.com/felipecrs/megatar/pull/141,build(deps-dev): bump eslint-config-prettier from 7.1.0 to 8.1.0,141,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,ec620bcbbf9f9ba924a1fdb4475795ea883733b1,closed,true,3,3
lint-config,reside-eng,https://github.com/reside-eng/lint-config/pull/167,chore(deps-dev): bump husky from 6.0.0 to 7.0.1,167,dependabot/npm_and_yarn/husky-7.0.1,a9b6e2aa44af626562a90b36c0136c3b7a7c78ec,closed,true,2,3
ChatApp,shelcia,https://github.com/shelcia/ChatApp/pull/30,Bump react-scripts from 3.4.3 to 4.0.2,30,dependabot/npm_and_yarn/react-scripts-4.0.2,9b4b9c119d2b49a77973d89af6662a358fdbad86,closed,true,2,3
blackspigot-member-counter,timbru31,https://github.com/timbru31/blackspigot-member-counter/pull/853,build(deps-dev): bump husky from 6.0.0 to 7.0.0,853,dependabot/npm_and_yarn/husky-7.0.0,e039d8ea0c79490d3bc0b60892763c466d996fc0,closed,true,2,3
njzjz.github.io,njzjz,https://github.com/njzjz/njzjz.github.io/pull/868,chore(deps): bump @jiangtj/hexo-next-pwa from 1.0.2 to 2.0.1,868,dependabot/npm_and_yarn/jiangtj/hexo-next-pwa-2.0.1,6dcd278affcf61ed982dc01e0c3e76a98a668974,closed,true,5,3
setup-taskfile,per1234,https://github.com/per1234/setup-taskfile/pull/21,build(deps-dev): bump typescript from 3.5.3 to 4.2.4,21,dependabot/npm_and_yarn/typescript-4.2.4,c26a23ae0d4a832e1f5d0a806fbef42173ab1bfc,closed,true,2,3
send-stream,nicolashenry,https://github.com/nicolashenry/send-stream/pull/922,chore(deps-dev): bump eslint from 7.32.0 to 8.3.0,922,dependabot/npm_and_yarn/eslint-8.3.0,2163dfb83b1d2c70f84bdcd95b19d4a6e4168660,closed,true,2,3
blog,nchristopher,https://github.com/nchristopher/blog/pull/32,Bump remark-gfm from 2.0.0 to 3.0.1,32,dependabot/npm_and_yarn/remark-gfm-3.0.1,d70fa16dc463b98adf7323b95620d59176dfddc3,closed,true,3,3
backstage,backstage,https://github.com/backstage/backstage/pull/4996,chore(deps): bump rollup-plugin-dts from 2.0.1 to 3.0.1,4996,dependabot/npm_and_yarn/rollup-plugin-dts-3.0.1,dd99f8e3806491f21fc6f8c7be5727838b2db541,closed,true,5,3
chrome,browserless,https://github.com/browserless/chrome/pull/1316,build(deps): bump typescript from 3.9.9 to 4.2.2,1316,dependabot/npm_and_yarn/typescript-4.2.2,fb52d6899381bd0a7a6b252e5d30573789464c62,closed,true,2,3
fascia,h3poteto,https://github.com/h3poteto/fascia/pull/1037,Bump webpack-manifest-plugin from 2.2.0 to 3.0.0 in /assets,1037,dependabot/npm_and_yarn/assets/webpack-manifest-plugin-3.0.0,a196757ed66f46a1cec74f558973ef7ddec83e14,closed,true,2,3
game-tracker,EndBug,https://github.com/EndBug/game-tracker/pull/189,chore(bump): bump eslint-config-prettier from 7.2.0 to 8.0.0,189,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,b86ee7ca87505af625187a78b4d81903887127f4,closed,true,2,3
govuk-design-history,DFE-Digital,https://github.com/DFE-Digital/govuk-design-history/pull/55,Bump markdown-it-anchor from 7.1.0 to 8.1.2,55,dependabot/npm_and_yarn/markdown-it-anchor-8.1.2,a9ab97133f7c2f94bad37ab4ba3b8f79b2cb1f15,closed,true,2,3
dwv-vue,ivmartel,https://github.com/ivmartel/dwv-vue/pull/246,build(deps-dev): bump eslint-plugin-vue from 7.17.0 to 8.0.3,246,dependabot/npm_and_yarn/eslint-plugin-vue-8.0.3,70415d742bcba4b5a0824de9705835970b5a5e45,closed,true,2,3
ui5-webcomponents-react,SAP,https://github.com/SAP/ui5-webcomponents-react/pull/1785,chore(deps-dev): bump husky from 6.0.0 to 7.0.0,1785,dependabot/npm_and_yarn/husky-7.0.0,7fdf43b1f292a2efbdc4938ca065a3711b3faebf,closed,true,4,3
Grimbergen-motors,Wojenkowski,https://github.com/Wojenkowski/Grimbergen-motors/pull/83,Bump sass-loader from 11.1.1 to 12.1.0,83,dependabot/npm_and_yarn/sass-loader-12.1.0,ff65cdd57e4697c899338219c5e4c25f4161dfa6,closed,true,2,3
backstage,backstage,https://github.com/backstage/backstage/pull/6574,chore(deps): bump @types/ldapjs from 1.0.10 to 2.2.0,6574,dependabot/npm_and_yarn/types/ldapjs-2.2.0,3173ed5622cf1707b795f36ecacd43cbcad39bd9,closed,true,2,3
airy,airyhq,https://github.com/airyhq/airy/pull/1390,Bump terser-webpack-plugin from 4.2.3 to 5.1.1,1390,dependabot/npm_and_yarn/terser-webpack-plugin-5.1.1,d3fad04c16688f02bce2aeb3d9d9bb36028bbe63,closed,true,2,3
fxa,mozilla,https://github.com/mozilla/fxa/pull/9842,chore(deps): bump @nestjs/passport from 7.1.5 to 8.0.0,9842,dependabot/npm_and_yarn/nestjs/passport-8.0.0,6b28d347898754ce0d26461fdef084089f63567b,closed,true,2,3
c2c_ui,c2corg,https://github.com/c2corg/c2c_ui/pull/2055,Bump husky from 6.0.0 to 7.0.0,2055,dependabot/npm_and_yarn/husky-7.0.0,23490861876aea53b018e5d22d80163aa1d6020b,closed,true,3,3
extract-serac,c2corg,https://github.com/c2corg/extract-serac/pull/510,Bump csv-stringify from 5.6.5 to 6.0.1,510,dependabot/npm_and_yarn/csv-stringify-6.0.1,49e566821a90ff395c3b3031eb2e255f9d22880a,closed,true,2,3
bav4-nomigration,ldbv-by,https://github.com/ldbv-by/bav4-nomigration/pull/409,build(deps-dev): bump webpack-dev-server from 3.11.2 to 4.0.0,409,dependabot/npm_and_yarn/webpack-dev-server-4.0.0,1f4aa056fc126be24638c4d83729322572dfb596,closed,true,2,3
packs-sdk,coda,https://github.com/coda/packs-sdk/pull/1523,Bump sinon from 11.1.2 to 12.0.1,1523,dependabot/npm_and_yarn/sinon-12.0.1,9ca1144168f677b880c522d647d502229d642384,closed,true,2,3
ghaction-virustotal,crazy-max,https://github.com/crazy-max/ghaction-virustotal/pull/66,Bump form-data from 3.0.0 to 4.0.0,66,dependabot/npm_and_yarn/form-data-4.0.0,aca8fda789745e1cb1c3fdbf405e2202554470de,closed,true,2,3
yaruweb,mikeda,https://github.com/mikeda/yaruweb/pull/31,Bump eslint-config-prettier from 7.2.0 to 8.1.0,31,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,ef6dd347aa5ba52a0ed7d40999ffe435f2299ff5,closed,true,2,3
esbuild-svelte,EMH333,https://github.com/EMH333/esbuild-svelte/pull/58,Bump rewrite-imports from 2.0.3 to 3.0.0,58,dependabot/npm_and_yarn/rewrite-imports-3.0.0,c68ff064c2d17aae4942cff8a24a64f2da01650c,closed,true,2,3
eslint-config-ybiquitous,ybiquitous,https://github.com/ybiquitous/eslint-config-ybiquitous/pull/1004,feat(deps): bump @typescript-eslint/eslint-plugin from 4.32.0 to 5.3.0,1004,dependabot/npm_and_yarn/typescript-eslint/eslint-plugin-5.3.0,141b0535686f6ae73602f435f7c9a7853508eca5,closed,true,3,3
lib-admin-ui,enonic,https://github.com/enonic/lib-admin-ui/pull/2185,Bump eslint from 7.32.0 to 8.0.0,2185,dependabot/npm_and_yarn/eslint-8.0.0,dbb2923819c28b9ac5e60305c4b9e8243d16e45f,closed,true,2,3
lhowsam.com,luke-h1,https://github.com/luke-h1/lhowsam.com/pull/1994,chore(deps-dev): bump eslint from 7.32.0 to 8.5.0,1994,dependabot/npm_and_yarn/dev/eslint-8.5.0,2006d026a2c83a192863dc81c464d058408d1f8c,closed,true,7,3
wabain.github.io,wabain,https://github.com/wabain/wabain.github.io/pull/195,Build(deps-dev): Bump eslint-config-prettier from 6.11.0 to 7.1.0,195,dependabot/npm_and_yarn/eslint-config-prettier-7.1.0,a59da798e8c42405a21f8d2418408ea40f4a8eac,closed,true,2,3
docker.image,tinact,https://github.com/tinact/docker.image/pull/96,Bump js-yaml from 3.13.1 to 4.1.0,96,dependabot/npm_and_yarn/js-yaml-4.1.0,71425b45b56bf61d6eadaef6faa10d967bd42beb,closed,true,3,3
node-coap-client,AlCalzone,https://github.com/AlCalzone/node-coap-client/pull/360,chore(deps-dev): bump @alcalzone/release-script from 2.2.1 to 3.4.0,360,dependabot/npm_and_yarn/alcalzone/release-script-3.4.0,b31d0c76bd637ead889f37a1e52ec2950a024d90,closed,true,2,3
lafamiglia.rb,cruessler,https://github.com/cruessler/lafamiglia.rb/pull/160,Bump webpack from 4.44.2 to 5.36.2,160,dependabot/npm_and_yarn/webpack-5.36.2,432b440964671f90c533ac79268ac71d741901f6,closed,true,2,3
ProtoBot,thetayloredman,https://github.com/thetayloredman/ProtoBot/pull/158,chore(deps): bump eslint-config-prettier from 7.2.0 to 8.1.0,158,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,dee97c30dcb9d674c061e1df7169d7d43a6a5084,closed,true,2,3
d-bot,vegeta897,https://github.com/vegeta897/d-bot/pull/123,Bump eslint-config-prettier from 7.2.0 to 8.0.0,123,dependabot/npm_and_yarn/typescript/eslint-config-prettier-8.0.0,dd8ffa4f16342603982e77fea899490e3c0e010c,closed,true,2,3
castor-icons,onfido,https://github.com/onfido/castor-icons/pull/280,chore: bump husky from 6.0.0 to 7.0.1,280,dependabot/npm_and_yarn/husky-7.0.1,acc33d119ab82f24d28f352c2f67ef43089bbced,closed,true,2,3
stylelint-config-recommended,stylelint,https://github.com/stylelint/stylelint-config-recommended/pull/110,Bump husky from 6.0.0 to 7.0.0,110,dependabot/npm_and_yarn/husky-7.0.0,15218ce41022267edce58cc49d2466a0fbc806aa,closed,true,2,3
OctoDash,UnchartedBull,https://github.com/UnchartedBull/OctoDash/pull/2030,Bump ngx-lottie from 6.4.0 to 7.0.3,2030,dependabot/npm_and_yarn/ngx-lottie-7.0.3,701498768dda33c34fd90cff645588c18b894360,closed,true,2,3
jfq,blgm,https://github.com/blgm/jfq/pull/476,Chore(deps): bump commander from 6.2.1 to 7.0.0,476,dependabot/npm_and_yarn/commander-7.0.0,ac9187439501b72b6cde9a531b526a04832d1648,closed,true,2,3
piipan,18F,https://github.com/18F/piipan/pull/2328,Bump cypress from 8.7.0 to 9.1.0 in /query-tool/src/Piipan.QueryTool,2328,dependabot/npm_and_yarn/query-tool/src/Piipan.QueryTool/cypress-9.1.0,a7dd6483cb8f43294b1015e8956010e57635ea8f,closed,true,2,3
homepage,jutonz,https://github.com/jutonz/homepage/pull/1647,Bump chart.js from 2.9.4 to 3.2.1 in /apps/client/assets,1647,dependabot/npm_and_yarn/apps/client/assets/chart.js-3.2.1,75da19d0ff27e22c4db28f9d9967ca5c6b07704d,closed,true,2,3
setup-kind,mmorel-35,https://github.com/mmorel-35/setup-kind/pull/7,Bump typescript from 3.5.3 to 4.5.4,7,dependabot/npm_and_yarn/typescript-4.5.4,0d21b8223f4549085a3a87ec26c96b3110f7e4f9,closed,true,2,3
antora-lunr,Mogztter,https://github.com/Mogztter/antora-lunr/pull/111,Bump html-entities from 1.4.0 to 2.3.2,111,dependabot/npm_and_yarn/html-entities-2.3.2,af068f3deeeb5a1fdddc4c442c1d57b9265f83cf,closed,true,2,3
ocean.js,oceanprotocol,https://github.com/oceanprotocol/ocean.js/pull/622,Bump eslint-config-prettier from 7.2.0 to 8.0.0,622,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,26e9fb3a13c3a9620aa8982efa0b70188fc1466f,closed,true,2,3
eslint-config,ridedott,https://github.com/ridedott/eslint-config/pull/790,chore(deps): bump eslint-config-prettier from 7.2.0 to 8.0.0,790,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,31d152be211cfec14256a3737f1bc6ab1d929b8b,closed,true,3,3
SpongeAuth,SpongePowered,https://github.com/SpongePowered/SpongeAuth/pull/774,Bump gulp-sass from 4.1.1 to 5.0.0,774,dependabot/npm_and_yarn/gulp-sass-5.0.0,f719ac984ff61ebb3d81c6652f1a18e243a84a68,closed,true,3,3
blog,dorshinar,https://github.com/dorshinar/blog/pull/1225,Bump eslint-config-prettier from 7.2.0 to 8.1.0,1225,dependabot/npm_and_yarn/eslint-config-prettier-8.1.0,0b466fe865744cb6542b6860f9a396504f0cae2a,closed,true,2,3
discounts,AEGEE,https://github.com/AEGEE/discounts/pull/328,chore(deps-dev): bump husky from 6.0.0 to 7.0.1,328,dependabot/npm_and_yarn/husky-7.0.1,521e303fad14d339c442f7c33c117e9cbdda1978,closed,true,2,3
shopify-cli-action,Shopify,https://github.com/Shopify/shopify-cli-action/pull/2,Bump @actions/github from 4.0.0 to 5.0.0,2,dependabot/npm_and_yarn/actions/github-5.0.0,002605ac952ea329cd9f47f437e7254d8b53c859,closed,true,2,3
jasonlong.me,jasonlong,https://github.com/jasonlong/jasonlong.me/pull/176,Bump next-dark-mode from 2.3.2 to 3.0.0,176,dependabot/npm_and_yarn/next-dark-mode-3.0.0,bcaef2ba18035da32a7e081ace92cb7d0b03d968,closed,true,2,3
rise-up-3,lvaroqui,https://github.com/lvaroqui/rise-up-3/pull/55,chore(deps-dev): bump eslint-config-prettier from 7.1.0 to 8.1.0,55,dependabot/npm_and_yarn/develop/eslint-config-prettier-8.1.0,8aae401c5f32b207194c38469dd5b2d57e1f0237,closed,true,2,3
website-next,SwissTchoukball,https://github.com/SwissTchoukball/website-next/pull/109,chore(deps-dev): bump eslint-plugin-vue from 7.20.0 to 8.2.0,109,dependabot/npm_and_yarn/eslint-plugin-vue-8.2.0,90855d42c0db70d4f8c56f247e75e87b17a3ef60,closed,true,2,3
react-maps,Amsterdam,https://github.com/Amsterdam/react-maps/pull/681,Bump eslint-config-airbnb-typescript from 12.3.1 to 13.0.1,681,dependabot/npm_and_yarn/eslint-config-airbnb-typescript-13.0.1,15450447b771912ead1ceb5770bb83a8039cf625,closed,true,4,3
FrameHub,Paroxity,https://github.com/Paroxity/FrameHub/pull/136,Bump node-fetch from 2.6.1 to 3.0.0,136,dependabot/npm_and_yarn/node-fetch-3.0.0,57c95aea045ec69bfd2b0ebc7ad28a0ffe8f28fd,closed,true,2,3
safe-airdrop,bh2smith,https://github.com/bh2smith/safe-airdrop/pull/122,Bump @gnosis.pm/safe-apps-sdk from 3.0.0 to 4.0.0,122,dependabot/npm_and_yarn/gnosis.pm/safe-apps-sdk-4.0.0,198aa8f68451ede8d54797539995281e860f61e7,closed,true,2,3
bpmn-visualization-js,process-analytics,https://github.com/process-analytics/bpmn-visualization-js/pull/1685,[INFRA] dev - Bump tailwindcss from 2.2.19 to 3.0.2,1685,dependabot/npm_and_yarn/tailwindcss-3.0.2,09211682fc47c5eecb724411da3e2f932744c1fc,closed,true,3,3
patternfly-elements,patternfly,https://github.com/patternfly/patternfly-elements/pull/1492,chore(deps-dev): bump open from 7.4.2 to 8.0.4,1492,dependabot/npm_and_yarn/open-8.0.4,d991e59e349c12d1636889a77752232fcdf54715,closed,true,7,3
merge-dependabot,jackwickham,https://github.com/jackwickham/merge-dependabot/pull/5,Bump prettier from 1.19.1 to 2.2.1,5,dependabot/npm_and_yarn/prettier-2.2.1,b54f95e5025e831f07b80a9ae24c18529a67cd6b,closed,true,3,3
ui5-webcomponents-react,SAP,https://github.com/SAP/ui5-webcomponents-react/pull/1328,chore(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,1328,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,b9bf754a72b40be43ab978fdabe6683d802afee2,closed,true,3,3
wai-portal,AgID,https://github.com/AgID/wai-portal/pull/1201,Bump eslint from 7.32.0 to 8.3.0,1201,dependabot/npm_and_yarn/eslint-8.3.0,a5e6e3bec4e2d8f0ea9ed9f205bc24ed8cba25d1,closed,true,2,3
eslint-config-globex,GlobexDesignsInc,https://github.com/GlobexDesignsInc/eslint-config-globex/pull/249,build(deps-dev): bump husky from 6.0.0 to 7.0.0,249,dependabot/npm_and_yarn/husky-7.0.0,f51b12aa8bfcd56de71abdbc278e56d297934ed6,closed,true,2,3
blog-gallary,liijunwei,https://github.com/liijunwei/blog-gallary/pull/2,Bump hexo from 5.4.0 to 6.0.0,2,dependabot/npm_and_yarn/hexo-6.0.0,061f9ebc049b6594e1f65844eb9e8a4adb82a703,closed,true,3,3
node-xmlhttprequest,ykzts,https://github.com/ykzts/node-xmlhttprequest/pull/273,build(deps-dev): bump eslint-config-prettier from 7.2.0 to 8.0.0,273,dependabot/npm_and_yarn/eslint-config-prettier-8.0.0,c9cf770952b2cc6ffec4fa04011bdc64c396c454,closed,true,2,3
crusader,michaeljharrison,https://github.com/michaeljharrison/crusader/pull/11,chore(deps-dev): bump sass-loader from 10.1.1 to 11.0.0,11,dependabot/npm_and_yarn/sass-loader-11.0.0,484f72b56f74bbcdc1c9de721b4981cbd12b0850,closed,true,2,3
denhaag,nl-design-system,https://github.com/nl-design-system/denhaag/pull/325,Bump husky from 6.0.0 to 7.0.1,325,dependabot/npm_and_yarn/master/husky-7.0.1,9dbfb0493d494db42e5068aefcde799e4ab05f1e,closed,true,2,3
condo3,sue445,https://github.com/sue445/condo3/pull/467,Bump webpack from 4.46.0 to 5.32.0,467,dependabot/npm_and_yarn/webpack-5.32.0,de23dad2f50c56e32c4dc1f869efb51e705f3c74,closed,true,3,3
